text,label,aug
CPI Inflation Surges To 5.54% In November,0,CPI inflation increases to 5.54% in November
Credit Suisse's James Sweeney expects a modest move higher in core inflation https://t.co/ZcOZJwxfI3 https://t.co/KW2WeBGgYz,0,Credit Suisse's James Sweeney expects a modest rise in core inflation https://t.co/ZcOZJwxfI3 https://t.co/KW2WeBGgYz
"Customer Complaints Spike In FY19, Up 50% In Three Years, Says RBI Report",0,"Customer complaints rise in FY19, up 50% in three years, RBI report says"
"Dozens of U.K. retailers have been forced to close stores and slash rents as they compete with online rivals, sendi… https://t.co/KuZFSSKIv4",0,"Dozens of UK retailers have been forced to close stores and cut rents as they compete with online rivals, sending… https://t.co/KuZFSSKIv4"
Dubai's jobs disappeared at the fastest pace in at least a decade in the latest signs of strain on the Middle East'… https://t.co/7DTizm6doS,0,Jobs in Dubai disappeared at the fastest pace in at least a decade in latest signs of tension in the Middle East'… https://t.co/7DTizm6doS
Dubai's Jobs Vanish at the Fastest Pace in a DecadeÃ‚Â ,0,Dubai jobs disappearing at fastest rate in a decade
Egypt's inflation inched higher for a third straight month in urban parts of the country https://t.co/DoJPWNnsC1,0,Egypt's inflation rose for the third consecutive month in the country's urban areas https://t.co/DoJPWNnsC1
"The New York Fed's March survey of consumer expectations showed ""a substantial deterioration in financial and econo… https://t.co/jKdqGTgCm9",0,"The New York Fed's March survey of consumer expectations showed ""a substantial deterioration in the financial and economic situation... https://t.co/jKdqGTgCm9"
Employee furloughs in the retail industry are now well over 1 million after one of America's biggest clothing store… https://t.co/eFPius4T5H,0,Employee furloughs in the retail industry now surpass one million after one of America's largest clothing stores... https://t.co/eFPius4T5H
EU Poised to Send Warning to China on 5G,0,EU prepares to send warning to China over 5G
Eurozone Manufacturing Recession Although Not The Eurozone As A Whole. https://t.co/f9kKcyjte6 #markets #economy #finance,0,"Manufacturing recession in the eurozone, although not in the eurozone as a whole. https://t.co/f9kKcyjte6 #markets #economy #finance"
"Fed's ""National Activity Index"" Plunges To 2-Year Low https://t.co/8EuearHROW",0,"The Federal Reserve's ""National Activity Index"" sinks to its lowest level in two years https://t.co/8EuearHROW"
Fmr. White House advisor says Trump will slap tariffs on China in December,0,White House adviser says Trump will impose tariffs on China in December
Fourth-quarter unit-labor costs climb 1.4%,0,Fourth quarter unit labor costs rise 1.4%
German industrial orders fell unexpectedly in October as demand at home and from outside the euro zone weakened. Mo… https://t.co/fuE7VQvUbu,0,German industrial orders unexpectedly fell in October as euro zone domestic and external demand weakened. Mo… https://t.co/fuE7VQvUbu
German Industry Slump Set to Cast Shadow on Economy Through 2020,0,The fall of German industry will darken the economy until 2020
German Recession Risk Returns With Crisis-Era Plunge in Output,0,The risk of recession in Germany returns with the fall in production in times of crisis
"Global growth could slow by 1% if the coronavirus outbreak continues, Blackstone's Byron Wien says.... https://t.co/SfG4QEayRp",0,"Global growth could slow 1% if coronavirus outbreak continues, says Blackstone's Byron Wien.... https://t.co/SfG4QEayRp"
"Higher Real Rates Affect Economic Growth, Says Bank of America Securities",0,"Higher real rates hurt economic growth, says Bank of America Securities"
"Household debt jumps the most in 12 years, Federal Reserve report saysÂ https://t.co/kmqxVS6co3",0,"Household debt increases the most in 12 years, according to a Federal Reserve report https://t.co/kmqxVS6co3"
IHS Markit sees U.S. GDP growth falling to 2.1% in 2020 from 2.5% in 2017-2019,0,IHS Markit forecasts US GDP growth to fall to 2.1% in 2020 from 2.5% in 2017-2019
"IMF Likely To Downgrade India’s Growth Forecast Significantly In January, Says Gita Gopinath",0,"IMF likely to significantly lower India's growth forecasts in January, says Gita Gopinath"
India IIP Data: Industrial Production Contracts 3.8% In October ,0,India IIP data: Industrial production contracts 3.8% in October
Indonesia Braces for Export Hit as Virus Saps Chinese Demand,0,Indonesia braces for export hit as virus undermines Chinese demand
Indonesia is grappling with surging garlic prices as the coronavirus spurs fears over supply disruptions in China https://t.co/63v9j4DRPS,0,Indonesia is grappling with rising garlic prices as coronavirus raises fears of supply disruptions in China https://t.co/63v9j4DRPS
"January jobs report isn't a 'breakout to the upside', economists say",0,"January jobs report not a 'bullish breakout', economists say"
Japan declares state of emergency #economy #MarketScreener https://t.co/BYlwBlIT6r https://t.co/sPp5Rj5b8i,0,Japan declares state of emergency #economy #MarketScreener https://t.co/BYlwBlIT6r https://t.co/sPp5Rj5b8i
Japan Recession Risks Prompt Forecasts of 2020 Contraction,0,Recession risks in Japan drive contraction forecasts in 2020
"Japanese companies prepare to close retail stores, restaurants, movie theaters and offices, after the government de… https://t.co/bda0Cq7VAf",0,"Japanese companies prepare to close retail stores, restaurants, cinemas and offices, after the government of… https://t.co/bda0Cq7VAf"
JPMorgan anticipates ‘disorderly’ year-end funding pressures again as banks retrench https://t.co/ASCMlBxIpn,0,JPMorgan anticipates “messy” funding pressures again at year-end as banks shrink https://t.co/ASCMlBxIpn
Kenya GDP growth to drop to 3% or less in 2020 due to novel coronavirus - finance minister #economy #MarketScreener… https://t.co/o7Zmwn9GT6,0,Kenya's GDP growth to fall to 3% or lower in 2020 due to novel coronavirus: Finance Minister #economy #MarketScreener… https://t.co/o7Zmwn9GT6
Kudlow says China tariffs still on table for Dec. 15 https://t.co/dfmtWDxMVj,0,Kudlow says China tariffs still on the table for December 15 https://t.co/dfmtWDxMVj
KUDLOW SAYS TRUMP IS NOT READY TO SIGN ANY TRADE DEAL WITH CHINA,0,KUDLOW SAYS TRUMP NOT READY TO SIGN ANY TRADE DEAL WITH CHINA
"KUDLOW: NO PLANS FOR CHINA, U.S. LEADERS TO MEET AT PRESENT

Tariff deadline is in 9 days",0,"KUDLOW: THERE ARE NO PLANS FOR CHINESE AND US LEADERS TO MEET AT CURRENT

The tariff period is 9 days"
Lackluster U.S. retail sales cast shadow on fourth-quarter economic growth,0,Lackluster US retail sales cast a shadow over fourth-quarter economic growth
Leading institutes see German economy shrinking 4.2% this year - sources https://t.co/ZNtGA6FTPx https://t.co/7c8TzKNnbN,0,Leading institutes predict that the German economy will contract by 4.2% this year: sources https://t.co/ZNtGA6FTPx https://t.co/7c8TzKNnbN
"Loss of working hours to equal 195m full-time jobs, UN agency warns https://t.co/Ww1kXzUS6G",0,"The loss of working hours is equivalent to 195 million full-time jobs, UN agency warns https://t.co/Ww1kXzUS6G"
Majority of U.S. firms in China see revenue hit from coronavirus: AmCham survey,0,Most U.S. companies in China see revenue hit by coronavirus: AmCham survey
"Many small businesses in the U.S. were vulnerable even before the coronavirus crisis hit, a New York Fed report sho… https://t.co/5Tx0aSTkWq",0,"Many small businesses in the US were vulnerable even before the coronavirus crisis hit, a New York Federal Reserve report shows… https://t.co/5Tx0aSTkWq"
Mass layoffs push Canada consumer confidence to all-time low https://t.co/lj9u4joHbv,0,Mass layoffs push Canadian consumer confidence to all-time low https://t.co/lj9u4joHbv
Mexican Economy Stagnated in Third Quarter #economy #MarketScreener https://t.co/tIiIpe0xGG https://t.co/GgsUtNYmc3,0,Mexican economy stagnated in the third quarter #economy #MarketScreener https://t.co/tIiIpe0xGG https://t.co/GgsUtNYmc3
Mexico’s Economy Suffered Slight Recession in First Half,0,Mexico's economy suffered a slight recession in the first half
More foreign firms abandoned U.S. deals amid Trump administration scrutiny: report https://t.co/sOjbLwVU87 https://t.co/6sCfpgNoBa,0,More foreign companies abandoned deals with US amid Trump administration scrutiny: report https://t.co/sOjbLwVU87 https://t.co/6sCfpgNoBa
New wind farm financing in Europe to face delays in 2020: report https://t.co/PRnWG0VQtu https://t.co/LDU3NrEcye,0,New wind farm financing in Europe to face delays in 2020: report https://t.co/PRnWG0VQtu https://t.co/LDU3NrEcye
NEW: Sentiment among U.S. small businesses collapsed in March by the most on record https://t.co/Xbcd2Qga4z https://t.co/54O5fUrHu7,0,NEW: Sentiment among US small businesses plunged in March to its highest level on record https://t.co/Xbcd2Qga4z https://t.co/54O5fUrHu7
November retail sales fall short of expectations amid holiday shopping season,0,November retail sales fall short of expectations amid holiday shopping season
Optimism among U.S. small businesses plummets by most ever https://t.co/VDRgZaincK via @business https://t.co/dyFcwSxnbQ,0,Optimism among American small businesses plummets lower than ever https://t.co/VDRgZaincK via @business https://t.co/dyFcwSxnbQ
"Panic buying, trade curbs cause shortages of coronavirus drugs in EU #economy #MarketScreener… https://t.co/9zP3OinI0D",0,Panic buying and trade restrictions cause shortages of coronavirus drugs in the EU #economy #MarketScreener… https://t.co/9zP3OinI0D
Policy changes to reduce global warming could force a net $1.6 trillion repricing in sectors from energy to agricul… https://t.co/5c5hIGJcc1,0,Policy changes to reduce global warming could force a net price revision of $1.6 trillion in sectors ranging from energy to agriculture... https://t.co/5c5hIGJcc1
Potential global slowdown stokes expectations of a cut in interest rates    https://t.co/9yTZa2vCnY,0,Potential global slowdown fuels expectations of interest rate cut https://t.co/9yTZa2vCnY
Prices for key food staples are starting to soar in some parts of the world https://t.co/DZBxH4MynX,0,Prices of key staple foods are starting to soar in some parts of the world https://t.co/DZBxH4MynX
Protests Hit Hong Kong Property Market,0,Protests hit Hong Kong property market
Retail sales growth softens,0,Retail sales growth softens
"Retail sales minus gas, autos flat in November",0,Retail sales minus gasoline and automobiles held steady in November
Risk of recession returns to Germany,0,Recession risk returns to Germany
S.F. Fed's Daily News Sentiment Index shows mood worsened in January https://t.co/unbipUYtg1,0,SF Federal Reserve Daily News Sentiment Index Shows Mood Worsened in January https://t.co/unbipUYtg1
Small Business Optimism Crashes By Most Ever https://t.co/RWqy5LU6x8,0,Small business optimism plummets more frequently https://t.co/RWqy5LU6x8
South African Business Mood Has Worst Start to Year Since 1993,0,South African business sentiment off to worst start to year since 1993
State Borrowings Set To Surge In FY21 Amid Revenue Slowdown: ICRA,0,State borrowing to rise in FY21 amid revenue slowdown: ICRA
Stock Market Update: NAHB Housing Market Index ticks down in November,0,Stock Market Update: NAHB Housing Market Index Down in November
Stock Market Update: Trade enthusiasm continues to wane,0,Stock Market Update: Trading Enthusiasm Continues to Dim
Strong demand for the small business relief program is “a really good sign for what the economy might look like 2-3… https://t.co/2QRCX5iuAJ,0,"Strong demand for the small business relief program is ""a very good sign of what the economy could look like 2-3... https://t.co/2QRCX5iuAJ"
Surprise German Factory Order Slump Shows Worst Isn't Over,0,The surprise drop in industrial orders in Germany shows that the worst is not over yet
Taiwan Exports Plummet as Coronavirus Threatens Trade Recovery,0,Taiwan exports plummet as coronavirus threatens trade recovery
The biggest U.S. retail organization warns that imports are falling sharply -- a sign that supply chains will be di… https://t.co/CcPLQVseCe,0,"The largest US retail organization warns that imports are falling sharply, a sign that supply chains will be affected... https://t.co/CcPLQVseCe"
The euro-area economy came close to a halt in November as the steep decline in manufacturing spread further into se… https://t.co/PKMjM0loEx,0,The eurozone economy came close to grinding to a halt in November as the sharp decline in the manufacturing sector spread further to the... https://t.co/PKMjM0loEx
"The longer coronavirus dents China's industrial output, the bigger the risk to global supply chains https://t.co/xz44XU5LQy",0,"The more the coronavirus affects China's industrial production, the greater the risk to global supply chains https://t.co/xz44XU5LQy"
The number of U.S. homeowners who have stopped making mortgage payments is surging https://t.co/JSOBwPRkkf,0,The number of American homeowners who have stopped making mortgage payments is increasing https://t.co/JSOBwPRkkf
The number of U.S. homeowners who have stopped making mortgage payments is surging https://t.co/TiYCwxQG3m,0,The number of American homeowners who have stopped making mortgage payments is increasing https://t.co/TiYCwxQG3m
"The outlook for Finland's economy has dramatically worsened due to the coronavirus outbreak, with the country's cen… https://t.co/RZBkoqrsm0",0,"The outlook for Finland's economy has worsened dramatically due to the coronavirus outbreak, and the country's central… https://t.co/RZBkoqrsm0"
The U.S. resident population may have grown at its slowest peacetime rate ever in 2019 https://t.co/jr82QLbGaq https://t.co/XeP4Kp2bnh,0,The US resident population may have grown at its slowest peacetime rate in 2019 https://t.co/jr82QLbGaq https://t.co/XeP4Kp2bnh
This State’s Unemployment Rate Is 70% Higher Than America’s,0,This state's unemployment rate is 70% higher than that of the United States
This week in Trumponomics: 'Phase one' fizzles https://t.co/D9rtXUJXsB by @rickjnewman https://t.co/3kO62Lsqdf,0,This week on Trumponomics: 'Phase One' fails https://t.co/D9rtXUJXsB by @rickjnewman https://t.co/3kO62Lsqdf
Tobacco exports from Tanzania-a key crop and source of foreign exchange-could drop as much as 20% this year because… https://t.co/PBj4l4Emi3,0,"Tanzania's tobacco exports, a key crop and source of foreign exchange, could fall by up to 20% this year because… https://t.co/PBj4l4Emi3"
Tobacco exports from Tanzania-a key crop and source of foreign exchange-could drop as much as 20% this year because… https://t.co/tphI9DEicz,0,"Tanzania's tobacco exports, a key crop and source of foreign currency, could fall by up to 20% this year because… https://t.co/tphI9DEicz"
Trucking companies failing at nearly triple the rate of 2018,0,Transport companies fail at almost three times the rate of 2018
Trump Has Few Options to Juice the Economy Ahead of November,0,Trump has few options to boost the economy before November
Trump threatens China with higher tariffs if trade deal not made,0,Trump threatens China with higher tariffs if trade deal is not reached
Trump's Dec. 15 China tariffs threaten a long list of Christmas favorites https://t.co/Jk8taRaq3I https://t.co/DBbtlVhYBl,0,Trump's December 15 China tariffs threaten a long list of holiday favorites https://t.co/Jk8taRaq3I https://t.co/DBbtlVhYBl
U.K. labor market freezes during Brexit and election uncertainty https://t.co/CXASj1Hyna,0,UK labor market freezes during Brexit and election uncertainty https://t.co/CXASj1Hyna
U.S. consumer debt grew in February by the most in 7 months https://t.co/tWHZnsEPW2,0,US consumer debt grew in February to its highest level in 7 months https://t.co/tWHZnsEPW2
"U.S. consumers fear for jobs, debt payments because of coronavirus: New York Fed survey https://t.co/rKzcOAejIE https://t.co/q1H7vftWjJ",0,"US Consumers Fear for Jobs, Debt Payments Due to Coronavirus: New York Fed Survey https://t.co/rKzcOAejIE https://t.co/q1H7vftWjJ"
U.S. December wholesale inventories revised lower,0,December wholesale inventories in the US are revised downwards
U.S. deficit soars to $342 billion in two months https://t.co/7vmoZbPptk via @FoxBusiness https://t.co/wBdMuWnmmt,0,US deficit soars to $342 billion in two months https://t.co/7vmoZbPptk via @FoxBusiness https://t.co/wBdMuWnmmt
"U.S. economy is in a contraction, says Larry Kudlow, adding that it could reopen in four to eight weeks https://t.co/W2mMm5MIVH",0,"The US economy is in contraction, says Larry Kudlow, adding that it could reopen in four to eight weeks https://t.co/W2mMm5MIVH"
U.S. farms face crop losses due to foreign worker delays #economy #MarketScreener https://t.co/iwMpBCyP52 https://t.co/pb8NNtZRea,0,US farms face crop losses due to foreign worker delays #economy #MarketScreener https://t.co/iwMpBCyP52 https://t.co/pb8NNtZRea
U.S. job cuts double in January: Challenger,0,US job cuts double in January: Challenger
"U.S. job openings remained elevated in February, prior to the unprecedented surge in layoffs https://t.co/0XdZbEhmKj https://t.co/qX0INGsJYQ",0,"US job openings remained high in February, before the unprecedented rise in layoffs https://t.co/0XdZbEhmKj https://t.co/qX0INGsJYQ"
U.S. Productivity Rose Less Than Forecast in Fourth Quarter,0,US productivity rose less than expected in the fourth quarter
U.S. Retail Sales Miss Forecasts as Restaurants Decline,0,US retail sales miss forecasts as restaurants decline
"U.S. retail sales rise 0.2% in November, below forecast",0,"US retail sales rise 0.2% in November, below expectations"
U.S. wholesale inventories drop 0.2% in December,0,US wholesale inventories fall 0.2% in December
UK housing market on hold due to coronavirus crisis - Halifax https://t.co/8D4d4gglsF https://t.co/VTgijLEfGA,0,UK housing market on hold due to coronavirus crisis - Halifax https://t.co/8D4d4gglsF https://t.co/VTgijLEfGA
"Unemployment could already be at 12-13%, and second-quarter GDP could decline by at least 30%, former Fed Chair Jan… https://t.co/ydfcSXwuPw",0,"Unemployment could already be between 12% and 13% and second-quarter GDP could fall by at least 30%, said former Federal Reserve Chairman Jan… https://t.co/ydfcSXwuPw"
US Fertility Rate Hit Record Low In 2018 https://t.co/tZ83z6vVCZ,0,US fertility rate hit record low in 2018 https://t.co/tZ83z6vVCZ
Vehicle sales dropped by almost 2 million from only two years ago. How will car companies respond? (via @bopinion) https://t.co/6ae1OL5QkI,0,Vehicle sales fell almost 2 million compared to just two years ago. How will car companies respond? (via @bopinion) https://t.co/6ae1OL5QkI
Wholesale inventories in the U.S. slip 0.2% in December,0,Wholesale inventories in the US fall 0.2% in December
Wholesale trade underwhelm in December,0,Wholesale trade disappointed in December
Why China's coronavirus is more dangerous for the global economy than SARS was in 2003 https://t.co/diuqsVLFOD via @BW,0,Why China's coronavirus is more dangerous to the global economy than SARS in 2003 https://t.co/diuqsVLFOD via @BW
"With milk prices plunging to lows, dairy farmers are dumping the product to curb an oversupply during the… https://t.co/SuhBWCcDjd",0,"With milk prices falling to lows, dairy farmers are abandoning the product to curb an oversupply during the… https://t.co/SuhBWCcDjd"
World trade drops sharply in September https://t.co/VKcNBVVJUy,0,Global trade falls sharply in September https://t.co/VKcNBVVJUy
"World trade to remain below trend as tensions continue, WTO says",0,"Global trade to remain below trend as tensions continue, WTO says"
WTO expects tariff to threaten global goods trade,0,WTO expects tariffs to threaten global trade in goods
$AMTD: TD Ameritrade Investor Movement Index: IMX hits seven-year low in March https://t.co/XkKpBQrqPw,0,$AMTD: TD Ameritrade Investor Movement Index: IMX hits seven-year low in March https://t.co/XkKpBQrqPw
"$SP500 - The Bubble: Bigger, Fatter, Uglier. https://t.co/XSkbRhLMmg #stocks #stockmarket #finance",0,"$SP500 - The bubble: bigger, fatter, uglier. https://t.co/XSkbRhLMmg #stocks #stockmarket #finance"
"$SUMRX: European Markets Update: DAX -0.3%, FTSE -0.2%, CAC -0.4% https://t.co/UDYYOri06l",0,"$SUMRX: European Markets Update: DAX -0.3%, FTSE -0.2%, CAC -0.4% https://t.co/UDYYOri06l"
"After a day of gains, US stocks lost steam into the close and finished the day lower. The Dow finished 0.1%, or 26… https://t.co/BJybuxRUqc",0,"After a day of gains, US stocks lost steam towards the close and ended the day lower. The Dow Jones ended down 0.1%, or 26… https://t.co/BJybuxRUqc"
Asian Markets Slip as Trump Threatens Higher Tariffs,0,Asian markets fall as Trump threatens to increase tariffs
Asian Shares Tumble as Trump Threatens Higher Tariffs,0,Asian stocks fall as Trump threatens to raise tariffs
Australian Market Notably Lower - Nasdaq,0,The Australian market is noticeably lower: Nasdaq
Baltic Dry Index sheds 5%,0,Baltic Dry index loses 5%
"Bear-Market Bounce Breaks Despite ""Global Money-Printing Orgy""  https://t.co/d5ecBrunow",0,"Bear Market Bounce Breaks Despite ""Global Money Printing Orgy"" https://t.co/d5ecBrunow"
Bets on potential mining defaults surge on worsening sector outlook #AngloAmerican #Stock #MarketScreener… https://t.co/AiYhedShlz,0,Bets on possible mining defaults increase as prospects for the sector worsen #AngloAmerican #Stock #MarketScreener… https://t.co/AiYhedShlz
Carbon Markets Fail to Win Backing at UN Climate Talks,0,Carbon markets fail to win support at UN climate talks
Crypto Market Losing Hope,0,Crypto market loses hope
Dislocation In Credit Spreads Poses Risk For Market (Podcast),0,Dislocation of credit spreads poses a risk to the market (Podcast)
Dow briefly flips into negative territory as opening stock gains slip,0,Dow Jones Briefly Enters Negative Territory as Early Stock Earnings Fall
Dow down over 500 points on fears about economic impact of deadly China coronavirus. https://t.co/N98FL8OzXG https://t.co/aQSepuWLn1,0,Drops more than 500 points on fears over the economic impact of the deadly Chinese coronavirus. https://t.co/N98FL8OzXG https://t.co/aQSepuWLn1
"Dow Drops 400 Points, Turns Red For 2020, Tests Critical Technical Level https://t.co/E0fciQS1cY",0,"Dow drops 400 points, turns red for 2020, tests critical technical level https://t.co/E0fciQS1cY"
"Dow futures down 30 points, or 0.1%; S&P 500 futures down 5 points, or 0.2%",0,"Dow futures down 30 points, or 0.1%; S&P 500 futures down 5 points, or 0.2%"
"Dow futures down 45 points, or 0.2%; S&P 500 futures lose 3 points, or 0.1%",0,"Dow futures down 45 points, or 0.2%; S&P 500 futures lose 3 points, or 0.1%"
Dow futures pare gains as Home Depot's stock sinks 5% after third-quarter earnings,0,Dow Futures Trim Gains as Home Depot Stock Drops 5% After Third Quarter Earnings
Dow futures signal triple-digit retreat from record heights ahead of jobs data,0,Dow futures point to triple-digit pullback from record levels ahead of jobs data
Dow industrials down 50 points as Tuesday morning’s gains evaporate,0,Dow Industrials Drop 50 Points as Tuesday Morning Gains Evaporate
Dow Jones Industrial Average retreats 63 points,0,The Dow Jones Industrial Average falls 63 points
Dow off 0.4%; S&P 500 slides 0.2% late-morning Tuesday,0,Down 0.4%; The S&P 500 falls 0.2% late Tuesday morning
"Dow opens about 13 points, less than 0.1%, lower",0,"The Dow Jones opens about 13 points, less than 0.1%, down"
"Dow opens about 91 points, 0.3%, lower",0,"The Dow Jones opens about 91 points, 0.3%, down"
Dow turns negative after exploring record heights at opening bell,0,Dow Jones turns negative after exploring record highs at opening bell
"Dow turns negative, down 12 points, or less than 0.1%",0,The Dow Jones falls 12 points or less than 0.1%
E-mini NASDAQ-100 Index (NQ) Futures Technical Analysis – Trade Through 8216.25 Changes Trend to Down,0,E-mini NASDAQ-100 Index (NQ) Futures Technical Analysis: Trading Through 8216.25 Downside Trend Reversals
European stocks decline amid weak data and coronavirus concerns,0,European stocks fall amid weak data and coronavirus concerns
Final-hour selloff costs stocks all their gains Tuesday as the Dow ends down 35 https://t.co/Zvu8yqqkzg,0,Last-minute sell-off costs stocks all their gains on Tuesday as Dow ends down 35 https://t.co/Zvu8yqqkzg
Fixed Income Fund Flows Dominant Over Equities Amid Recession Threat https://t.co/BxKSAx26Jx,0,Fixed income fund flows dominate stocks amid recession threat https://t.co/BxKSAx26Jx
Futures back off after four-day rally ahead of crucial jobs report,0,Futures decline after four-day rally ahead of major jobs report
Futures dip from all-time highs,0,Futures fall from all-time highs
Futures eke out gains after Fed holds rates steady,0,Futures Easily Gain After Fed Keeps Rates Steady
Global markets fall after new tariff threat,0,Global markets fall after new tariff threat
Global Markets: Asian shares mixed as doubts grow on elusive U.S.-China trade deal,0,Global Markets: Asian stocks mixed as doubts mount over elusive US-China trade deal
GLOBAL MARKETS-Flare-up of Sino-U.S. tensions over Hong Kong knocks world shares off 22-month high,0,GLOBAL MARKETS-Eruption of tensions between China and the United States over Hong Kong sends global stocks falling from their 22-month high
Global stocks stumble toward best week since June,0,Global stocks approaching their best week since June
Global stocks stutter at end of best week since June,0,Global stocks reel at end of best week since June
Growth worries on coronavirus send stocks lower at end of best week since June,0,Coronavirus growth concerns send stocks tumbling at end of best week since June
Health Care Down As Hopes For Rapid Coronavirus Cure Fade -- Health Care Roundup #economy #MarketScreener… https://t.co/BSiY3qmLdM,0,Health Care Falls as Hopes Fade for Quick Coronavirus Cure: Healthcare Roundup #Economy #MarketScreener… https://t.co/BSiY3qmLdM
Hong Kong stocks slip as whistle-blower doctor dies of virus,0,Hong Kong shares fall as whistleblowing doctor dies from virus
Hopes Dim for Broad Deal on Global Carbon Market at UN Talks,0,Hopes dim for comprehensive deal on global carbon market at UN talks
IMX hits seven-year low in March https://t.co/z3cDZJziHG,0,IMX hits seven-year low in March https://t.co/z3cDZJziHG
"In the final hours of trading, the Dow gave up a 900-point rally and finished the day slightly negative. The S&P 50… https://t.co/ppuBJ5f0vj",0,"In the final hours of trading, the Dow gave up a 900-point rally and ended the day slightly negative. The S&P 50… https://t.co/ppuBJ5f0vj"
Industrials Down As Investors Await Dire Economic Data -- Industrials Roundup #economy #MarketScreener… https://t.co/7Dnu6o0wVI,0,Industrial sector falls as investors wait for dire economic data: industrial sector summary #economy #MarketScreener… https://t.co/7Dnu6o0wVI
Japan Goes Into Reverse on Going Green,0,Japan reverses its green policy
Major indexes in the red after hitting record highs,0,The main indices in the red after reaching all-time highs
Major indexes in the red to end record-breaking year,0,The main indices in the red close a record year
Markets trending lower despite positive jobs report,0,Markets trend lower despite positive jobs report
Markets Uncertain After Messy China-U.S. Deal Rollout (Podcast),0,Uncertain markets after the complicated relationship between China and the US. Launch of offers (Podcast)
Mid-Afternoon Market Update: Dow Tumbles More Than 500 Points; World Wrestling Entertainment Shares Plummet,0,Mid-afternoon market update: Dow drops more than 500 points; World Wrestling Entertainment shares plummet
Nasdaq Composite down 0.2%,0,The Nasdaq Composite falls 0.2%
Nasdaq Composite retreats 0.5% at the start of trade,0,Nasdaq Composite retreats 0.5% at the start of the day
"Nasdaq down about 4 points, 0.1%, at open",0,"Nasdaq falls about 4 points, 0.1%, at the opening"
"Nasdaq sheds 21 points, 0.2%, at the bell",0,"The Nasdaq loses 21 points, 0.2%, when the bell rings"
"Nasdaq-100 futures down 2 points, or less than 0.1%",0,"Nasdaq-100 futures down 2 points, or less than 0.1%"
"Nasdaq-100 futures retreat 15 points, or 0.2%",0,Nasdaq-100 futures fall 15 points or 0.2%
One S&P 500 sector could be in for trouble as this bond rally stretches on: Chart analyst https://t.co/0oTGu81b1j,0,A sector of the S&P 500 could be in trouble as this bond rally drags on: chart analyst https://t.co/0oTGu81b1j
Overbought stock market pauses after this week's rally,0,Overbought Stock Market Halts After This Week's Rally
'Panic-selling' briefly reached Friday morning as coronavirus sparks stock-market tumble https://t.co/SW61PpnAL9,0,'Panic selling' arrived briefly Friday morning as coronavirus causes stock market crash https://t.co/SW61PpnAL9
Rally May Stall For Malaysia Stock Market - Nasdaq,0,Rally could stall in Malaysia stock market - Nasdaq
"Real Selling Begins As CTAs Start Liquidating, Dealer Gamma Flips Negative https://t.co/7bbtwMVOrS",0,"Actual selling starts when CTAs start clearing, Gamma dealer turns negative https://t.co/7bbtwMVOrS"
"Recent rally could be a 'bear market trap,' says Miller Tabak strategist https://t.co/Ey7k8tJapS by @inesreports https://t.co/Gs2m8Sf9jW",0,"Recent rally could be a 'bear market trap,' says Miller Tabak strategist https://t.co/Ey7k8tJapS by @inesreports https://t.co/Gs2m8Sf9jW"
Red Flags Emerge in U.S. Stocks With Insiders Rushing to Sell,0,Warning signs emerge in US stocks and insiders rush to sell
S&P 500 and Dow down 0.1%,0,S&P 500 and Dow down 0.1%
S&P 500 and Down down 0.1%,0,S&P 500 and Down down 0.1%
S&P 500 down 0.2%; Nasdaq Composite down 0.3%,0,the S&P 500 fell 0.2%; The Nasdaq Composite falls 0.3%
"S&P 500 down by about 8 points, 0.2%, at the open",0,"The S&P 500 falls about 8 points, 0.2%, at the open"
"S&P 500 down fractionally, about 2 points, at close",0,"The S&P 500 falls slightly, around 2 points, at the close"
S&P 500 erases 2020 gains on concern the spread of the coronavirus will slam global economic growth... https://t.co/KFdhjTRC01,0,S&P 500 erases 2020 gains on concerns the spread of coronavirus will impact global economic growth... https://t.co/KFdhjTRC01
S&P 500 falls for first time this week as momentum seeps out - KPRC Click2Houston,0,S&P 500 drops for first time this week as momentum fades - KPRC Click2Houston
"S&P 500 headed for a 67% downturn? Seems ‘preposterous’ now but so did similar pullbacks begun in 2000 and 2007, sa… https://t.co/a4vFwHt6n5",0,"Is the S&P 500 headed for a 67% drop? It seems ""absurd"" now, but so did similar setbacks starting in 2000 and 2007, sa... https://t.co/a4vFwHt6n5"
S&P 500 joins Dow in negative territory after setting fresh intraday records in early trading,0,S&P 500 joins Dow in negative territory after setting new intraday records in early trading
S&P 500 opens fractionally lower,0,S&P 500 opens slightly lower
S&P 500 Price Forecast – Stock Markets Confused By Trade Deal,0,S&P 500 Price Forecast: Stock Markets Confused by Trade Deal
"S&P 500 turns negative, down less than a point, amid uncertainty over phase-one trade deal",0,"S&P 500 turns negative, less than one point, amid uncertainty over phase one trade deal"
S&P down 1.15% but TDEX still below 12. https://t.co/XfNJzEkzz7,0,S&P is down 1.15% but TDEX is still below 12. https://t.co/XfNJzEkzz7
"S&P flat, Dow down after disappointing retail results",0,"S&P flat, Dow Jones falls after disappointing retail results"
SPDR S&P Retail ETF down 1.3% in premarket trading,0,SPDR S&P Retail ETF falls 1.3% in premarket trading
"Sterling falls on new Brexit fears, stocks edge higher",0,Sterling falls on fresh Brexit fears and stocks rise
