text,label,aug
$CHFS red to green type move soon.,1,The price of CHFS will move from red to green soon.
$CIEN - Ciena's Drivers Help Offset Some Of The Covid-19 Uncertainty. https://t.co/80DZBMHNUy #economy #stockmarket #stocks,1,$CIEN - Ciena drivers help offset some of the uncertainty related to Covid-19. https://t.co/80DZBMHNUy #Economy #StockMarket #Stocks
$CIFS deserves your attention next week. Im buying. Loading zone. NOTE: Some China names have been hot lately. https://t.co/WO5KedKeZu,1,$CIFS deserves your attention next week. I buy. Loading Zone. Note: Some Chinese names have been hot lately. https://t.co/WO5KedKeZu
$CLR - Continental Resources: Still Going Strong. https://t.co/naXlXnnaSp #stocks #business #trading,1,$CLR - Continental Resources: Still strong. https://t.co/naXlXnnaSp #Stocks #Business #Trading
$CLVS the squeeze continues........ https://t.co/Rwl6bjFKCp,1,$CLVS The pressure continues........ https://t.co/Rwl6bjFKCp
$CNAT another good one for penny lovers. Looks primed for a run. https://t.co/4DjrDhQtey,1,$CNAT is another good option for microcoin lovers. She looks ready to run. https://t.co/4DjrDhQtey
$CPHI big buy block.,1,$CPHI Big buy block.
$CZR - Strong run for Caesars before COVID-19 https://t.co/le3EC44H0P,1,$CZR - Strong rally for Caesars before COVID-19 https://t.co/le3EC44H0P
$DAC - Danaos Looks Like The Cheapest Stock In The Market. Read more and sign up for updates:… https://t.co/HBbjcImToa,1,$DAC - Danaos appears to be the cheapest stock on the market. Read more and sign up for updates:… https://t.co/HBbjcImToa
$DOCU broke out last week on heavy volume (69.89 std pivot) and closed the week at all-time high. Missed the classi… https://t.co/33zDI58AUd,1,$DOCU price rose last week on significant volume (record pivot of 69.89) and closed the week at an all-time high. I missed the class… https://t.co/33zDI58AUd
$DPW non stop !!!!! new HOD !!! Shorts are getting squeezed... hope to see the same on $INPX tomorrow,1,$DPW non stop!!!!! New hood!!! The shorts are shrinking... hopefully we will see the same on $INPX tomorrow
"$EARS very very nice, squeeze into the close. $KERN strong close.",1,"$EARS Very, very nice, press to close. Strong close for $KERN."
$EDNT volume is picking up. Watch the break of $2 for a nice move to the upside.,1,The volume of $EDNT is rising. Watch $2 break for a good move to the upside.
$ENPH - Enphase: Promising Growth Vision. https://t.co/LoJocgYZfq #investing #finance #trading,1,$ENPH - Enphase: Promising growth vision. https://t.co/LoJocgYZfq #Investing #Finance #Trading
"$ESNT $MTG $NMIH - Move big into mortgage insurers after these regulatory announcements, BTIG says https://t.co/8I5Wd90AOR",1,"$ESNT $MTG $NMIH - Significant move towards mortgage insurers following these regulatory announcements, says BTIG https://t.co/8I5Wd90AOR"
$EYPT - EyePoint Still Has A Very Promising Future. https://t.co/P4G9LjKFsC #markets #trading #finance,1,$EYPT - EyePoint still has a very promising future. https://t.co/P4G9LjKFsC #Markets #Trading #Finance
$F - Ford Presents A Safe 6.6% Return With A High Margin Of Safety. Read more: https://t.co/1tXzCl73jL #trading #economy #markets,1,$F - Ford offers a safe yield of 6.6% with a high margin of safety. Read more: https://t.co/1tXzCl73jL #Trading #Economy #Markets
"$GE - GE Is A Buy, Considering Patent Dynamics. Subscribe to Seeking Alpha for more: https://t.co/0DwkvlcLXe #stocks #business #markets",1,"$GE - GE is a buy, considering patent dynamics. Subscribe to Seeking Alpha for more: https://t.co/0DwkvlcLXe #stocks #business #markets"
$GE - General Electric: Shareholders Can Breathe A Sigh Of Relief. https://t.co/uhh5bXar6p #business #investing #economy,1,$GE - General Electric: Shareholders can breathe a sigh of relief. https://t.co/uhh5bXar6p #Business #Investment #Economy
"$hdge shorts getting killed today

https://t.co/EeN0kh6baB",1,"$hdge shorts are killing it today

https://t.co/EeN0kh6baB"
$IBIO shor-term bottom is in. Loading zone https://t.co/Cw1b46v17J,1,$IBIO's short-term bottom has been reached. Download area https://t.co/Cw1b46v17J
$ICLN - iShares Global Clean Energy ETF: A Bright Future. https://t.co/EmZelHlcy7 #stocks #finance #economy,1,$ICLN - iShares Global Clean Energy ETF: Bright future. https://t.co/EmZelHlcy7 #Stocks #Finance #Economy
$ICPT - Intercept Pharmaceuticals: Blockbuster Therapy Unveils An Upside Catalyst. Read more and get updates on any… https://t.co/9eWbG1RJe4,1,$ICPT – Intercept Pharmaceuticals: Successful treatment reveals bullish catalyst. Read more and get updates on any… https://t.co/9eWbG1RJe4
$INPX buyers into the close,1,Buyers of $INPX at close
$INPX is gaining momentum......,1,$INPX is gaining momentum......
$INPX is gaining some great momentum and volume over the last few trading sessions. Squeeze over 1.49 https://t.co/MkMRMydssL,1,$INPX has gained some significant momentum and volume over the past few trading sessions. Press 1.49 https://t.co/MkMRMydssL
$INTC - Intel's 7.5% Total Yield Will Push The Stock Higher. Continue reading: https://t.co/NBoTx96ltN #finance #stocks #trading,1,$INTC - Intel's total return of 7.5% would push the stock higher. Continue reading: https://t.co/NBoTx96ltN #Finance #Stocks #Trading
$IQ strong action so far. Breakout watch over 20.48 https://t.co/6uwc6PW8e7,1,$IQ is doing solid so far. Hack monitoring over 20.48 https://t.co/6uwc6PW8e7
$ITCI - Intra-Cellular Therapies: This Small Cap Biotech Will Not Be Small For Long. https://t.co/ugRiEpDWjK #economy #investing #markets,1,$ITCI - Intracellular Therapeutics: This small-scale biotechnology won't stay small for long. https://t.co/ugRiEpDWjK #Economy #Investment #Markets
"$ITP Entry 1.05 @here Tissue Paper News Played it once already now going for new highs, has news saying earnings go… https://t.co/HyZvPnbOn5",1,"$ITP Entry 1.05 @here Tissue Paper News I've already played this game once and now it's heading to new highs, and I have news that profits are going to go up… https://t.co/HyZvPnbOn5"
$IWM back above 8 EMA. Closing matters.. https://t.co/1aDgHnJKPx,1,$IWM is back above the 8 EMA. Wrapping things up.. https://t.co/1aDgHnJKPx
$JEC - Jacobs Engineering: The Transition Shows Positive Signs. Sign up for updates on Seeking Alpha!… https://t.co/YdE2K75xyw,1,$JEC - Jacobs Engineering: Transformation shows positive signs. Sign up for updates about Seeking Alpha!… https://t.co/YdE2K75xyw
$JETS $ALGT $HA - U.S. airline traffic stays solid https://t.co/ZbOFc0gE22,1,$JETS $ALGT $HA - American air traffic remains strong https://t.co/ZbOFc0gE22
$KRTX - Karuna Therapeutics: Fundraising Makes For Buying Opportunity. Continue reading: https://t.co/fgZAvNdxbD #markets #business #economy,1,$KRTX - Karuna Therapeutics: Fundraising Offers Opportunity to Purchase. Continue reading: https://t.co/fgZAvNdxbD #Markets #Business #Economy
$LQD - A History Of IG Credit Spreads Suggests Opportunity. https://t.co/AdkNzNC1Y3 #investing #finance #business,1,$LQD - History of IG credit spreads indicates opportunity. https://t.co/AdkNzNC1Y3 #Investment #Finance #Business
$LSCC - Lattice Semiconductor Delivering Early On Several Key Promises. Continue reading: https://t.co/PRfw240aHF… https://t.co/cycgxtrJLm,1,$LSCC - Network Semiconductor Company Early Delivers on Several Key Promises. Continue reading: https://t.co/PRfw240aHF… https://t.co/cycgxtrJLm
$LVMHF $LVMUY - LVMH Well Equipped To Weather Covid-19 Downturn. https://t.co/3NgTa8fX2P #finance #trading #markets,1,$LVMHF $LVMUY - LVMH is well-equipped to weather the economic downturn caused by the coronavirus. https://t.co/3NgTa8fX2P #Finance #Trading #Markets
$MARK is back !!! Long and strong here.,1,$MARK is back!!! Long and strong here.
$MARK nice volume...... after-hours could be fun !!! Next 50c,1,$MARK Nice size......after work hours can be fun!!! The next 50 c
$MARK strong into the close..... news coming?,1,$MARK is strong in the close..... Is there any news coming?
$MBOT nice chart. Had great news this morning. Global Jurisdictions Continue to Recognize Microbot Medical’s Innova… https://t.co/HTty4QlUa1,1,$MBOT Nice chart. He had great news this morning. Global jurisdictions continue to recognize Microbot Medical Innova… https://t.co/HTty4QlUa1
$MDGL - Madrigal: A Stellar Stock For This Coronavirus Bear Market. https://t.co/44PjfEXLnJ #finance #stocks #investing,1,$MDGL - Madrigal: An excellent stock for this coronavirus bear market. https://t.co/44PjfEXLnJ #Finance #Stocks #Investment
$MRNA - Why Moderna's Prospects Still Look Great. https://t.co/L9PbB1tZPA #business #trading #investing,1,$MRNA - Why Moderna's Prospects Still Look Great. https://t.co/L9PbB1tZPA #Business #Trading #Investment
$MYO off $SONN low float mania is back !!!,1,The low float mania is back with $MYO $SONN discount!!!
"$MYSZ Holding overnight. I increased my position today. Im hoping we might get some news, but chart also looks primed for a bounce.",1,"$MYSZ Overnight Contract. I have increased my position today. Hopefully we will get some news, but the chart also looks ready to bounce."
$NGM $NGM $ICPT - Big partner boosts biotech with 120% upside - Raymond James https://t.co/sqrqPvLRC9,1,$NGM $NGM $ICPT - Senior Partner Boosts Biotech by 120% - Raymond James https://t.co/sqrqPvLRC9
$O - Realty Income: Creates An Attractive Buying Opportunity. https://t.co/JYYykImR02 #stocks #trading #finance,1,$O - Real Estate Income: Creates an attractive purchasing opportunity. https://t.co/JYYykImR02 #Stocks #Trading #Finance
$OIBR.C - Oi S.A. Is Transforming Into A Leading Telecom Infrastructure Wholesaler For 5G In Brazil. Sign up for up… https://t.co/XQk239OsBs,1,$OIBR.C - Oi S.A. It is becoming a leading wholesaler of 5G telecommunications infrastructure in Brazil. Sign up… https://t.co/XQk239OsBs
$OPGN what a call  !!!!!!!! Sweeeeeeeeeetttttt,1,$OPGN What a call!!!!!!!! Sweeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee
$OPK a great chart for technical traders..... Frost on the move !! https://t.co/EVpm3juHsb,1,$OPK Great chart for technical traders..... Frost on the move!! https://t.co/EVpm3juHsb
$OPK EOD rally !!!,1,$OPK EOD Rally!!!
$OPK squeeze into the close !!!!  $INPX strong close !!!,1,$OPK is close to closing!!!! $INPX Strong Close!!!
$OPTT waking up. Possible V-bounce after a non sense selloff last week. https://t.co/CmiiBbootG,1,$OPTT wake up. Possible V bounce after last week's irrational sell-off. https://t.co/CmiiBbootG
"$PACD easy to see, easy to trade !!!! Dont forget $CETX looks primed for a run to $1",1,"$PACD is easy to see, easy to trade!!!! Don't forget that $CETX looks poised to reach $1"
$PACD if it breaks 41c the move could be explosive. Under accumulation here.,1,"$PACD If it breaks 41 cents, the move could be explosive. Under accumulation here."
$PACD IS BREAKING OUT ON MASSIVE VOLUME. SHORT SQUEEZE INTO THE CLOSE.,1,$PACD explodes in huge amounts. Short press to close.
$PANW - Palo Alto Networks: A Decent Buy After The Sharp Fall. https://t.co/ItlBcYIBXj #markets #stocks #finance,1,$PANW – Palo Alto Networks: Good buy after sharp decline. https://t.co/ItlBcYIBXj #Markets #Stocks #Finance
$PDSB 3x avg daily volume today. Added 30k shares today....  holding overnight. Can easily run to $1.2,1,$PDSB 3x today's average daily volume. 30k shares added today....hold overnight. It can easily reach $1.2
"$PDSB another good bottom chart. CMF shows money flowing into the stock at a fast pace. Plus, all key momentum indi… https://t.co/BCXQTGatEI",1,"$PDSB Another good bottom chart. The CMF shows money flowing into the stock at a rapid pace. Additionally, all major momentum points to… https://t.co/BCXQTGatEI"
$PDSB nice to see some buyers here,1,$PDSB Good to see some buyers here
$PECK - Peck: Growth Is Accelerating For This Profitable Green Energy Nano-Cap Company. https://t.co/q95RvVVYzG #trading #markets #finance,1,$PECK - Peck: Growth is accelerating for profitable green energy company Nano-Cap. https://t.co/q95RvVVYzG #Trading #Markets #Finance
$PEP - PepsiCo: It's A Better Dividend Play Today Than You Think. Subscribe to Seeking Alpha for more:… https://t.co/4YwbDuC6X8,1,$PEP - PepsiCo: It's Better Earnings Today Than You Think. Subscribe to Seeking Alpha for more:… https://t.co/4YwbDuC6X8
$PLNT - Planet Fitness: Strong Growth Continues. Read more and get updates on any stock! https://t.co/qepXOQA8V5 #business #trading #markets,1,$PLNT - Planet Fitness: Strong growth continues. Read more and get updates about any stock! https://t.co/qepXOQA8V5 #Business #Trading #Markets
$POIA this is a great PR. I would not be surprised seeing this stock trading above $2 in after-hours.,1,$POIA This is great PR. I wouldn't be surprised to see this stock trading above $2 after hours.
$PSTV could squeeze over 2.25 https://t.co/zoCKVAuApH,1,$PSTV can squeeze more than 2.25 https://t.co/zoCKVAuApH
$PSTV woke up. Former runner with just 3.7M shares float. Short-squeeze candidate.,1,Wake up $PSTV. Former runner with only 3.7 million shares. Short pressure filter.
$PXGYF - PAX Global Technology: A No-Brainer Investment. Read more: https://t.co/K0St5t9tTc #business #markets #trading,1,$PXGYF - PAX Global Technology: A no-brainer investment. Read more: https://t.co/K0St5t9tTc #Markets #Business #Trading
$PYPL - Coronavirus Won't Hinder PayPal's Growth. https://t.co/otU9OQBn9o #economy #business #stockmarket,1,$PYPL - Coronavirus will not hinder PayPal's growth. https://t.co/otU9OQBn9o #Economy #Business #Stock_Market
$PYPL - PayPal's Stock May Be Heading For A Year-End Rally. Get more updates here: https://t.co/sCypU862qM #trading #business #economy,1,$PYPL - PayPal stock may be headed higher at the end of the year. Get more updates here: https://t.co/sCypU862qM #trading #business #economy
"$QQQ April $204 call open interest rises to 32,443 after 20,000 bought for $0.94 yesterday morning, then 10,000 at… https://t.co/eMTaCeMHIP",1,"Open interest for $204 April calls rose to $32,443 after buying $20,000 for $0.94 yesterday morning, then $10,000 in… https://t.co/eMTaCeMHIP"
$RCL - Royal Caribbean Cruises: Fleet Expansion Driving Growth. Follow this and any other stock on Seeking Alpha!… https://t.co/F0sM6aolcy,1,$RCL - Royal Caribbean Cruises: Fleet expansion drives growth. Follow this and any other stock on Seeking Alpha!… https://t.co/F0sM6aolcy
"$RDS.A $RDS.B - Shell: The End Of Oil And Gas Is Not Near, And Investors Can Benefit From A High Yield. Read more a… https://t.co/0EMJcv65yX",1,"$RDS.A $RDS.B - Shell: The end of oil and gas is not near, and investors can benefit from the high return. Read more… https://t.co/0EMJcv65yX"
$REKR Breaking out to the upside.,1,$REKR breaks to the upside.
$REM $REM $XAN - Mortgage REITs start to climb up from descent https://t.co/tExnxvAaSC,1,$REM $REM $XAN - Mortgage REITs start to rise from decline https://t.co/tExnxvAaSC
$REPYF - Repsol's Excellent Opportunity To Buy In To COP's Alaska Development. Get more info on Seeking Alpha:… https://t.co/HMzTvHH94h,1,$REPYF - Excellent opportunity for Repsol to purchase COP's Alaska development project. Get more information about Searching for Alpha:… https://t.co/HMzTvHH94h
$RETA 510 Mar $220 calls look to be closing late,1,$RETA 510 Mar It looks like the $220 calls will close late
"$ROKU is working on a 2nd stage, 44% deep cup base. May be building a handle/flag. Watch for break above last week'… https://t.co/swHLLebNMZ",1,"$ROKU is working on the second stage, a 44% deeper cup base. Maybe a handle/flag will be built. Watch for a breakout above last week.”… https://t.co/swHLLebNMZ"
$RTTR buying this dip,1,$RTTR buys the dip
$SCANX: Gapping up https://t.co/I0UV1lISJU,1,$SCANX: Gap https://t.co/I0UV1lISJU
$SCANX: Large cap notable movers of interest -- Splunk (SPLK) rises following upside third quarter press https://t.co/zPhoZLuGsK,1,$SCANX: Big movers of notable interest - Splunk (SPLK) rises after Q3 bullish pressure https://t.co/zPhoZLuGsK
$SCANX: Mid cap notable movers of interest -- Immunomedics (IMMU) gains on ASCENT study updates https://t.co/5m3LIpso9b,1,$SCANX: Notable Average Value Driver - Immunology (IMMU) Gains from ASCENT Study Updates https://t.co/5m3LIpso9b
$SCANX: Small cap notable movers of interest -- Mesoblast (MESO) gains on clearance of remestemcel-L IND https://t.co/FqB2q8XaFw,1,$SCANX: Leading Movers in Small Caps - Mesoblast (MESO) gains after removing remestemcel-L IND https://t.co/FqB2q8XaFw
$SCANX: Small cap notable movers of interest -- The Buckle (BKE) gains following third quarter press https://t.co/SCCFgUKKHY,1,$SCANX: Prominent interest driver in small caps - The Buckle (BKE) gains after Q3 release https://t.co/SCCFgUKKHY
$SCANX: Stocks/ETFs that traded to new 52 week highs/lows this session - New highs (116) outpacing new lows (12) https://t.co/Z9LxXmhlqF,1,$SCANX: Stocks/ETFs that traded to 52-week highs/lows this session - new highs (116) beat new lows (12) https://t.co/Z9LxXmhlqF
$SES back over $6 possible EOD run,1,$SES returns over $6 potential for an EOD run
$SFIX Bullish options flow and a nice setup. Breakout watch over 24.45 https://t.co/eiyX74lImP,1,$SFIX Bullish options flow and good setup. Watch for a breakout above 24.45 https://t.co/eiyX74lImP
$SLB - Schlumberger: Value Beginning To Emerge After Shares Halved Yet Again. https://t.co/KSbxamZPBa #stockmarket #stocks #business,1,$SLB - Schlumberger: Value is starting to show after shares halve again. https://t.co/KSbxamZPBa #StockMarket #Stocks #Business
"$SLV highs, 50,000 Jan $21/$30 call spreads bought",1,"$SLV Highs, $50,000 Spread Bought at $21/$30"
"$SNCA still liking and holding this stock. Worth reading ""This pipeline of product candidates has the potential to... https://t.co/qZBvHLc53E",1,$SNCA still likes this stock and is holding it. Worth a read “This line of product candidates has the potential to… https://t.co/qZBvHLc53E
$SPG - Bear Market Bounce - J.C. Parets Returns To Alpha Trader. https://t.co/RII0DUojp1 #stocks #finance #trading,1,$SPG - Bear Market Bounce - The Return of J.C. Parets to Alpha Trader. https://t.co/RII0DUojp1 #Stocks #Finance #Trading
"$SPX When everybody thinks the world is coming to an end, this happens.... nice breakout :) eh eh eh https://t.co/H353NvoTJY",1,"$SPX When everyone thinks the world is coming to an end, this happens.... Nice hack :) Aaa aa https://t.co/H353NvoTJY"
"$SPY strong breakout of tight setup on volume. Above 6wk desc tl, last week's high, & ma's. C&H breakout. Higher hi… https://t.co/jlcQjmopO9",1,"$SPY Strong breakout of tight setup in terms of volume. Above 6 weeks down, last week's high, and above. C&H outbreak. Hello top… https://t.co/jlcQjmopO9"
$TALKX: Market Briefing: Broad-based relief rally https://t.co/DLjdffSfKK,1,$TALKX: Market Summary: Widespread Relief Rise https://t.co/DLjdffSfKK
$TOL - Now Is The Time To Build A Position In Toll Brothers. https://t.co/JT5KD745ov #business #finance #economy,1,$TOL - Now is a good time to build a position in Toll Brothers. https://t.co/JT5KD745ov #Business #Finance #Economy
$TOPS $DECN Making me some $$$ Today,1,$TOPS $DECN Make me some $$$ today
$TOPS moving good today. Just play the movement. But don't get stuck holding the bag.,1,The TOPS pair is moving well today. Just play the action. But don't get stuck carrying the bag.
$TOPS TOP Ships (TOPS) Stock Is Rocketing For Multiple Reasons https://t.co/sIG4mQvPRb via @AlphaStockNews1,1,TOPS TOP Ships (TOPS) stock rises in USD for multiple reasons https://t.co/sIG4mQvPRb via AlphaStockNews1
$TRNX very good news. Watch the break of 1.03 for a big run https://t.co/cvkaMxChC1,1,$TRNX Very good news. Watch the 1.03 breakout of the big round https://t.co/cvkaMxChC1
$TSLA - Why Tesla Remains A Strong Buy. https://t.co/LyHcrFPlEH #markets #stocks #business,1,$TSLA - Why Tesla Remains a Strong Buy. https://t.co/LyHcrFPlEH #Markets #Stocks #Business
$UFS - Why Buying Domtar Isn't Such A Mad Idea. Continue reading: https://t.co/ghbluALQhp #economy #trading #investing,1,$UFS - Why buying Domtar isn't a crazy idea. Continue reading: https://t.co/ghbluALQhp #Economy #Trading #Investment
$UMRX nice volume this morning. Confirming the possible short-term bottom.,1,$UMRX Nice volume this morning. Confirm the potential short-term bottom.
$UN $UL - Unilever sees Lipton as still attractive https://t.co/Fq8ipeFAJn,1,$UN $UL - Unilever sees Lipton still attractive https://t.co/Fq8ipeFAJn
$USA $CRF $SCHX - It's time to buy stocks - Morgan Stanley's Wilson https://t.co/sk5Ll4yTei,1,$USA $CRF $SCHX - Time to Buy Stocks - Wilson from Morgan Stanley https://t.co/sk5Ll4yTei
$VCEL - Vericel Corporation: A Must-Have Biotech Post-COVID-19 Sell-Off. https://t.co/bTdsjbsVjK #finance #trading #stockmarket,1,$VCEL - Vericel: A must-sell for biotech after COVID-19. https://t.co/bTdsjbsVjK #Finance #Trading #Stock Market
$VDAHF - Vinda International: Favorable Tailwinds Persist. https://t.co/OsVYofiRBq #business #stockmarket #economy,1,$VDAHF - Vinda International: Favorable tailwinds continue. https://t.co/OsVYofiRBq #Business #StockMarket #Economy
"$VIRT - Even After The Recent Surge, This High-Frequency Trader Still Shows Value. https://t.co/7PBlBdvbzW #business #economy #investing",1,"$VIRT - Even after the recent rally, this high-frequency trader is still showing value. https://t.co/7PBlBdvbzW #Business #Economy #Investment"
$WDFC: WD-40 increases quarterly dividend to $0.67/share from $0.61/share https://t.co/lvVJiY3dyo,1,$WDFC: WD-40 increases quarterly dividend to $0.67 per share from $0.61 per share https://t.co/lvVJiY3dyo
$WE $SFTBF $SFTBY - SoftBank will win WeWork bet - Bernstein https://t.co/za9Sqd9wk8,1,$WE $SFTBF $SFTBY - SoftBank will win the WeWork bet - Bernstein https://t.co/za9Sqd9wk8
$WORX breakout on volume. Could squeeze into the close. https://t.co/N3cHzC4nFg,1,$WORX breakout on volume. You can press close. https://t.co/N3c HzC4nFg
$WORX still liking and holding. Adding on any dip.,1,$WORX is still loved and treasured. Add on any retreat.
$WTRH back over $1,1,$WTRH is back over $1
$WW heavy....,1,$WW heavy....
$WYNN strong clearing 21 MA and trying to get back over 200 MA,1,$WYNN removes the 21 MA and tries to restore more than the 200 MA
$XLK $ON $KLAC - Semis gain on signs of resilience https://t.co/l52ROzQzsr,1,$XLK $ON $KLAC - Semi-Final Gains Due to Elasticity Marks https://t.co/l52ROzQzsr
$YAYO Updated chart for u guys. Bullish MACD crossover on hourly chart. CMF is also rising. Short-term trend is now UP. Pivots on chart.,1,$YAYO Updated chart for you guys. A bullish MACD crossover on the hourly chart. CMF is also rising. The short term trend is now up. Axes on a chart.
"$YAYO volume is coming in, the upward momentum could accelerate.",1,"$YAYO trading volume is coming, and bullish momentum may accelerate."
"$YGYI non stop , unreal +250% ...... eyes on $CPHI another China play",1,"$YGYI non-stop, unreal +250%...... Eyes on $CPHI Another Chinese play"
"$ZFGN Holding nicely its EMA50. With more than $2 per share in cash, a run to +$1 is likely at this point.",1,"$ZFGN holds well EMA50. With more than $2 per share in cash, the stock will likely reach +$1 at this point."
$ZNGA - Why We Should Buy More Zynga Shares. https://t.co/ISbP0ilNkk #economy #trading #investing,1,$ZNGA - Why We Should Buy More Zynga Stock. https://t.co/ISbP0ilNkk #Economy #Trading #Investment
@here $BORR entry was 1.43 will add more and average up. pullback to 1.48-1.50 add for handle @here break above 1.6… https://t.co/QtcXY6142B,1,@Here entering BORR $1.43 would have added more and the average would have gone up. Pullback to 1.48-1.50 Add to handle @Here it breaks above 1.6… https://t.co/QtcXY6142B
"10:09 am $SPY 260.13 2,471 STOCKS ARE up from the OPEN vs 736 that are down from the open. $IWM 111.7",1,"10:09 AM $SPY 260.13 2,471 shares rose from the open compared to 736 that fell from the open. US$111.7"
added $GGG (common),1,$GGG (generic) added
Added $POAI for after-hours.... thats great news !!! Can easily run to +$2,1,$POAI added after business hours....this is great news!!! It can easily run to +$2
"Added $STNE , $GSX and $BKE to the #PowerEarningsGap list 

These 3 names look very promising going forward! Look f… https://t.co/yABsTNVDIO",1,"$STNE, $GSX, and $BKE have been added to the #PowerEarningsGap list

These three names look very promising for the future! Look at… https://t.co/yABsTNVDIO"
Added 50k shares $CHFS thanks for the pullback !!,1,"Added 50,000 Swiss Franc shares, thanks for checking back!!"
Adding $CIFS for next week. Love this kind of bottom setups.,1,Add $CIFS for next week. I like this kind of lower setting.
Adobe Did Good – And Stock Is Headed To A Record High,1,Adobe has done well — and the stock is headed to a record high
After a early morning mishap on $SPY $ZM taking control here with $BA $AAPL $AMZN. $SPY $ZM both would be wins now too.,1,"After an early morning accident on $SPY $ZM, he took control here with $BA $AAPL $AMZN. $SPY $ZM They'll both win now too."
Alexco Resource (TSE:AXU) Shareholders Have Enjoyed An Impressive 244% Share Price Gain,1,Alexco Resource (TSE:AXU) shareholders enjoyed an impressive share price gain of 244%.
Alibaba Stock Shows Strong Tailwinds from Subscriber Growth,1,Alibaba stock is showing strong tailwinds from subscriber growth
All these names are working. Buying $BZH $HOV,1,All of these names work. Buy $BZH $HOV
"Allakos $ALLK buyer of 1000 January $150 calls $3.10, recent report of it exploring options",1,"Buyer of Allakos $ALLK $1,000 in January Asks $150 for $3.10 Recent Report Explores Options"
Amazon $AMZN with 2000 July $1900 calls opening in the afternoon as some of the 6000 $1800 calls adjusted higher,1,"Amazon $AMZN with 2,000 July $1,900 calls opening in the afternoon as some $6,000 and $1,800 calls adjusted higher"
Ambu A/S Just Beat EPS By 19%: Here's What Analysts Think Will Happen Next,1,Ambu A/S beats EPS by 19%: Here's what analysts think will happen next
AMD Option Traders Turn Bullish Following Second Analyst Target Hike,1,AMD options traders turned bullish after second rise to analyst target
"Apple and Microsoft helped lift the Dow industrials above 28000 for the first time earlier this month, underscoring… https://t.co/r4E08YGhXL",1,"Apple and Microsoft helped lift the Dow Jones Industrial Average above 28,000 for the first time earlier this month, confirming… https://t.co/r4E08YGhXL"
"Apple is worth more than the entire S&P 500 Energy index combined, including industry titans like Exxon and Chevron https://t.co/cyNKFPF2A4",1,"Apple is worth more than the S&P 500 Energy Index combined, including industry giants like Exxon and Chevron https://t.co/cyNKFPF2A4"
"Apple shares flex muscles as Trump, Cook tour facilities",1,Apple shares flexing muscles at Trump and Cook's tour facilities
Bids are building up on $REKR could pop over 3.04 love this chart. https://t.co/SAWh0mTqgG,1,"The bids on $REKR are accumulating and could rise above 3.04, as shown in this chart. https://t.co/SAWh0mTqgG"
Boston Scientific $BSX more bullish flow with 5000 May $30 puts being sold $0.72 and the August $40 calls bought $1.30,1,"Boston Scientific $BSX More upside flow with $5,000 $30 puts sold for $0.72 and August $40 calls bought for $1.30"
"Breaking Out of a Four-Month Stretch, Visa Stock Can Reach $200 - Investorplace.com",1,"After the four-month period ends, Visa stock could reach $200 - Investorplace.com"
BRP Inc. (TSE:DOO) Earns Among The Best Returns In Its Industry,1,BRP Inc. is investigating. (TSE:DOO) has among the best returns in its industry
Bull of the Day: Jazz Pharma (JAZZ) - Nasdaq,1,Bull Today: Jazz Pharma (Jazz) - Nasdaq
"Bunch of brick and mortar retailers up 15-25% today

Sustainable... (sarcasm font)",1,"A group of brick and mortar retailers rose 15-25% today

Sustainable... (sarcastic line)"
Casper ends first day of trade up 13%,1,Casper ended first day of trading up 13%
Changyou.Com Ltd  (CYOU): Hedge Funds Are Snapping Up,1,Changyou.Com Ltd (CYOU): Hedge funds are rising
Communications Services Up On Rotation Into Cyclical Sectors -- Communications Services Roundup #economy… https://t.co/N0QkHtxl0d,1,Telecommunications services are under rotation in cyclical sectors - a news report on telecommunications services #Economy… https://t.co/N0QkHtxl0d
Did You Miss Immunodiagnostic Systems Holdings's (LON:IDH) 38% Share Price Gain?,1,Did you miss Immunodiagnostic Systems Holdings ( LON:IDH ) 38% gain in share price?
FAANG Will Continue To Dominate Stock Market Returns (Radio),1,FAANG will continue to dominate stock market returns (Radio)
"Fundstrat’s Top Chartist Sees Bitcoin Approaching $11,000",1,"Fundstrat's best chart sees Bitcoin approaching $11,000"
Gotta be impressed how the $SPY held the VWAP from the low.  Today we made it up past the VWAP from late April  low… https://t.co/2VtzvtIz5F,1,We must admire how $SPY manages to keep VWAP from a low level. Today we have cleared the VWAP from the late April low… https://t.co/2VtzvtIz5F
Heard on the Street: Prada has been the best performing luxury stock over the past three months https://t.co/2jXzZKTnWX,1,Heard on the street: Prada has been the best-performing luxury stock over the past three months https://t.co/2jXzZKTnWX
Hedge Funds Are Betting On Aduro BioTech Inc (ADRO),1,Hedge funds are betting on Aduro BioTech Inc (ADRO)
"Hedge Funds Are Betting On Argan, Inc. (NYSEAMEX:AGX)",1,"Hedge funds are betting on Argan, Inc. (NYSEAMEX:AGX)"
Hedge Funds Are Betting On Bellicum Pharmaceuticals Inc (BLCM),1,Hedge funds are betting on Bellicum Pharmaceuticals Inc (BLCM)
Hedge Funds Are Betting On Mercantile Bank Corporation (MBWM),1,Hedge funds are betting on Mercantile Bank Corporation (MBWM)
